item_id,part_number,manufacturer,brand,category,type,price_1,price_2,price_3,description,ignore,cut_sheet,haystack
99402.0,TDI-VECPRI-VT4002,DISTECH,ACTIVE LOGIX,DISTECH,EC-BOS,$1.00,$0.35,$0.35,"Closed virtual live training with direct customer's employees and/or clients.  Virtual Complete EC-Net 4 Certification. 6-day training for those who have never been EC-Net AX certified. This is a course with hands on training about EC-Net 4, backwards com",,,{}
99403.0,TDI-ECNET4-4001,DISTECH,ACTIVE LOGIX,DISTECH,EC-BOS,$3025.00,$0.35,$1058.75,"Complete EC-Net 4 Certification. 5-day training for those who have never been EC-Net AX certified. This is a course with hands on training about EC-Net 4, backwards compatibility with EC-Net AX environments and work on common challenges.",,,{}
99404.0,TDI-ECNET4-0401,DISTECH,ACTIVE LOGIX,DISTECH,EC-BOS,$1000.00,$0.35,$350.00,EC-Net 4 Cross-over Certification. etraining for partners who are already EC-Net AX-certified. This 12 hrs certification will bring you up to speed with new features of EC-Net 4 and compatibility with existing EC-Net AX environments.,,,{}
99405.0,TDI-EU2XXX-4101,DISTECH,ACTIVE LOGIX,DISTECH,EC-BOS,$1100.00,$0.35,$385.00,"EC-Net 4 non-certification introduces and describes key concepts and knowledge about the Niagara framework and the EC-Net 4 software, and provides the hands-on opportunities needed to familiarize operators and building owners with the basic functions of t",,,{}
99406.0,TDI-N4SECU-7001,DISTECH,ACTIVE LOGIX,DISTECH,EC-BOS,$2625.00,$0.35,$918.75,"3 day Complete Certification Program including hand-on with bluetooth readers, CCTV and HVAC products and solutions. Implementation with Distech Controls EC-Net Access offering in the EC-BOS and EC-Net Supervisor.",,,{}
99407.0,CDIY-STATRWWB-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1180.00,$0.33,$389.40,"Connected Thermostat with 4 UI, 5 DO and 3 DUO for rooftop (RTU) and heat pump (HPU) applications. Embedded temperature and humidity sensors. Onboard Wired IP, Wi-Fi and Bluetooth communication for use with myPersonify app. White enclosure.",,c:\work\Cutsheets,"{'sensor': True, 'temp': True, 'humidity': True}"
99408.0,CDIY-STATRBWB-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1180.00,$0.33,$389.40,"Connected Thermostat with 4 UI, 5 DO and 3 DUO for rooftop (RTU) and heat pump (HPU) applications. Embedded temperature and humidity sensors. Onboard Wired IP, Wi-Fi and Bluetooth communication for use with myPersonify app. Black enclosure.",,c:\work\Cutsheets,"{'sensor': True, 'temp': True, 'humidity': True}"
99409.0,CDIY-STATFWWB-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1180.00,$0.33,$389.40,"Connected Thermostat with 4 UI, 5 DO and 3 DUO for fan coil (FCU) applications. Embedded temperature and humidity sensors. Onboard Wired IP, Wi-Fi and Bluetooth communication for use with myPersonify app. White enclosure.",,c:\work\Cutsheets,"{'sensor': True, 'temp': True, 'humidity': True}"
99410.0,CDIY-STATFBWB-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1180.00,$0.33,$389.40,"Connected Thermostat with 4 UI, 5 DO and 3 DUO for fan coil (FCU) applications. Embedded temperature and humidity sensors. Onboard Wired IP, Wi-Fi and Bluetooth communication for use with myPersonify app. Black enclosure.",,c:\work\Cutsheets,"{'sensor': True, 'temp': True, 'humidity': True}"
99411.0,CDIY-STATZWWB-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1120.00,$0.33,$369.60,"Connected Thermostat with 4 UI, 3 DO and 2 DUO for zone control (ZCU) applications. Embedded temperature and humidity sensors. Onboard Wired IP, Wi-Fi and Bluetooth communication for use with myPersonify app. White enclosure.",,c:\work\Cutsheets,"{'sensor': True, 'temp': True, 'humidity': True}"
99412.0,CDIY-STATZBWB-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1120.00,$0.33,$369.60,"Connected Thermostat with 4 UI, 3 DO and 2 DUO for zone control (ZCU) applications. Embedded temperature and humidity sensors. Onboard Wired IP, Wi-Fi and Bluetooth communication for use with myPersonify app. Black enclosure.",,c:\work\Cutsheets,"{'sensor': True, 'temp': True, 'humidity': True}"
99413.0,CDIY-VAXXX-IMP-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$905.00,$0.33,$298.65,"Connected VAV Controller with 4UI, 4 DO (Triac) and 2 UO. Built-in differential pressure transducer (0-500Pa, 0-2.0"" w.c.) and actuator (5Nm, 45in-pd). Embedded ENVYSION Viewer only. Pre-loaded apps in Imperial Units.",,c:\work\Cutsheets,{}
99414.0,CDIY-VAXXP-IMP-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$925.00,$0.33,$305.25,"Connected VAV Controller with 4UI, 4 DO (Triac) and 2 UO. Built-in differential pressure transducer (0-500Pa, 0-2.0"" w.c.) and actuator (5Nm, 45in-pd). Embedded ENVYSION Viewer only. Pre-loaded apps in Imperial. UL2043 Plenum-rated.",,c:\work\Cutsheets,{}
99415.0,CDIY-VAPOE-IMP-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1090.00,$0.33,$359.70,"Connected VAV Controller with Power Over Ethernet (POE), 4UI, 4 DO (Triac) and 2 UO. Built-in differential pressure transducer (0-500Pa, 0-2.0"" w.c.) and actuator (5Nm, 45in-pd). Embedded ENVYSION Viewer only. Pre-loaded apps in Imperial Units.",,c:\work\Cutsheets,{'power': True}
99416.0,02DIY-KTSRTC-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$32.25,$0.33,$10.64,Strain relief and terminal cover designed to conceal and secure the wire terminals of the VAV Series controllers. Can be used for left or right side. Required to meet local safety regulations in certain jurisdictions.,,c:\work\Cutsheets,{}
99417.0,CDIY-PTU203IMP-00,DISTECH,DISTECH,DISTECH,ECLYPSE,$880.00,$0.33,$290.40,"B-BC Connected Terminal Unit Controller for fan coil, heatpump and chilled beam applications with 3 UI, 2 DI, 1 sensor input, 4 DOR (relay), 2 DOT (triac), 2 AO and 2 DUO (triac/analog). Embedded ENVYSION Viewer and xpressENVYSION. Pre-loaded apps in IMP.",,C:\Work\CutSheets\ECY-PTU_SP (1).pdf,"{'sensor': True, 'temp': True, 'relay': True}"
99418.0,CDIY-PTU107IMP-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$795.00,$0.33,$262.35,"B-BC Connected Terminal Unit Controller for fan coil, heatpump and chilled beam applications with 3 UI, 2 DI, 1 sensor input, 4 DOR (relay), and 2 DOT (triac). Embedded ENVYSION Viewer and xpressENVYSION. Pre-loaded apps in IMP units.",,c:\work\Cutsheets,"{'sensor': True, 'temp': True, 'relay': True}"
99419.0,CDIY-PTU207IMP-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$880.00,$0.33,$290.40,"B-BC Connected Terminal Unit Controller for fan coil, heatpump and chilled beam applications with 3 UI, 2 DI, 1 sensor input, 4 DOR (relay), 2 DOT (triac, line-powered), and 4 AO. Embedded ENVYSION Viewer and xpressENVYSION. Pre-loaded apps in IMP units.",,c:\work\Cutsheets,"{'sensor': True, 'temp': True, 'power': True, 'relay': True}"
99420.0,CDIY-PTU208IMP-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$970.00,$0.33,$320.10,"B-BC Connected Terminal Unit Controller for fan coil, heatpump and chilled beam applications with 3 UI, 2 DI, 1 sensor input, 4 DOR (relay), 2 DOT (triac), and 4 AO. Embedded ENVYSION Viewer and xpressENVYSION. Pre-loaded apps in IMP units.",,c:\work\Cutsheets,"{'sensor': True, 'temp': True, 'relay': True}"
99421.0,02DIY-PTUSRTC-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$49.00,$0.33,$16.17,Strain relief and terminal cover designed to conceal and secure the wire terminals of the ECY-PTU/TU Series controllers. Required to meet local safety regulations in certain jurisdictions.,,c:\work\Cutsheets,{}
99422.0,CDIY-303-IMP-01,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1305.00,$0.33,$430.65,"B-BC Connected Equipment Controler for rooftop and small air handling unit applications with 8 UI, 2 UO, 4 DO (Triac) and 2 DUO (triac or universal). Embedded ENVYSION Viewer only. Pre-loaded apps in Imperial units.",,c:\work\Cutsheets,{}
99423.0,CDIY-303M3-IMP-01,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1655.00,$0.33,$546.15,"B-BC Connected Equipment Controler for rooftop and small air handling unit applications with 8 UI, 2 UO, 4 DO (Triac) and 2 DUO (triac or universal). Embedded ENVYSION Viewer only. Supports up to 3 Modbus devices only. Pre-loaded apps in Imperial units.",,c:\work\Cutsheets,{}
99424.0,SDIY-UPGXXM3-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$595.00,$0.33,$196.35,"License upgrade for Connected Equipment Controller. Upgrades from ECY-303 to ECY-303-M3, i.e adds support for up to 3 Modbus devices only.",,c:\work\Cutsheets,{}
99425.0,CDIY-S1028-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1200.00,$0.33,$396.00,"Connected System Controller - Control, Automation and Connectivity Server with support of up to 28 I/O points and 3 Modbus devices.",,C:\Work\CutSheets\ECY-S1000_SP.pdf,{}
99426.0,CDIY-S1028ENVY-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1925.00,$0.33,$635.25,"Connected System Controller - Control, Automation and Connectivity Server with support of up to 28 I/O points and 3 Modbus devices. Embedded ENVYSION Studio & Viewer.",,C:\Work\CutSheets\ECY-S1000_SP.pdf,{}
99427.0,CDIY-S1028-MS-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1925.00,$0.33,$635.25,"Connected System Controller - Control, Automation and Connectivity Server with support of up to 28 I/O points and 3 Modbus devices. Supports BACnet MS/TP.",,C:\Work\CutSheets\ECY-S1000_SP.pdf,{}
99428.0,CDIY-S1028ENVY-MS-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$2645.00,$0.33,$872.85,"Connected System Controller - Control, Automation and Connectivity Server with support of up to 28 I/O points and 3 Modbus devices. Supports BACnet MS/TP. Embedded ENVYSION Studio & Viewer.",,C:\Work\CutSheets\ECY-S1000_SP.pdf,{}
99429.0,CDIY-S1048-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1800.00,$0.33,$594.00,"Connected System Controller - Control, Automation and Connectivity Server with support of up to 48 I/O points and 10 Modbus devices.",,C:\Work\CutSheets\ECY-S1000_SP.pdf,{}
99430.0,CDIY-S1048ENVY-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$2530.00,$0.33,$834.90,"Connected System Controller - Control, Automation and Connectivity Server with support of up to 48 I/O points and 10 Modbus devices. Embedded ENVYSION Studio & Viewer.",,c:\work\Cutsheets,{}
99431.0,CDIY-S1048-MS-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$2530.00,$0.33,$834.90,"Connected System Controller - Control, Automation and Connectivity Server with support of up to 48 I/O points and 10 Modbus devices. Supports BACnet MS/TP.",,c:\work\Cutsheets,{}
99432.0,CDIY-S1048ENVY-MS-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$3240.00,$0.33,$1069.20,"Connected System Controller - Control, Automation and Connectivity Server with support of up to 48 I/O points and 10 Modbus devices. Supports BACnet MS/TP. Embedded ENVYSION Studio & Viewer. ",,c:\work\Cutsheets,{}
99433.0,CDIY-S1048ENVY-NL-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$2750.00,$0.33,$907.50,"Connected System Controller - Control, Automation and Connectivity Server with nLight support when used with the ECY-nLight module. Support of up to 48 I/O points and up to 10 modbus RTU or Modbus TCP devices. Embedded ENVYSION Studio & Viewer.",,c:\work\Cutsheets,{}
99434.0,CDIY-S1000-C1-20,DISTECH,DISTECH,DISTECH,ECLYPSE,$3600.00,$0.33,$1188.00,"Connected System Controller - Control, Automation and Connectivity Server with support of up to 320 I/O points (20 ECY I/O Extension Modules max) and 96 Modbus devices (32 Modbus RTU per trunk). Supports BACnet MS/TP.",,C:\Work\CutSheets\ECY-S1000_SP.pdf,{}
99435.0,CDIY-S1000ENVY-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$4325.00,$0.33,$1427.25,"Connected System Controller - Control, Automation and Connectivity Server with support of up to 320 I/O points (20 ECY I/O Extension Modules max) and 96 Modbus devices (32 Modbus RTU per trunk). Supports BACnet MS/TP. Embedded ENVYSION Studio & Viewer.",,C:\Work\CutSheets\ECY-S1000_SP.pdf,{}
99436.0,CDIY-8UI-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$790.00,$0.33,$260.70,"8 point I/O extension module for Connected System Controller.
Inputs: (8) Universal inputs.
Outputs: None.",,c:\work\Cutsheets,{}
99437.0,CDIY-4UI4UO-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$790.00,$0.33,$260.70,"8 point I/O extension module for Connected System Controller.
Inputs: (4) Universal inputs.
Outputs: (4) Universal outputs.",,c:\work\Cutsheets,{}
99438.0,CDIY-4UI4UOHOA-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$965.00,$0.33,$318.45,"8 point I/O extension module for Connected System Controller.
Inputs: (4) Universal inputs.
Outputs: (4) Universal outputs with HOA switches and potentiometers.",,c:\work\Cutsheets,{}
99439.0,CDIY-8UI6UO-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1185.00,$0.33,$391.05,"14 point I/O extension module for Connected System Controller.
Inputs: (8) Universal inputs.
Outputs: (6) Universal outputs.",,C:\Work\CutSheets\ECY IO Modules_SP (1).pdf,{}
99440.0,CDIY-8UI6UOHOA-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1445.00,$0.33,$476.85,"14 point I/O extension module for Connected System Controller.
Inputs: (8) Universal inputs.
Outputs: (6) Universal outputs with HOA switches and potentiometers",,c:\work\Cutsheets,{}
99441.0,CDIY-8UI6DOT-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1185.00,$0.33,$391.05,"14 point I/O extension module for Connected System Controller.
Inputs: (8) Universal inputs.
Outputs: (6) Digital 24VAC Triac outputs.",,c:\work\Cutsheets,{}
99442.0,CDIY-8UI6DOTHOA-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1445.00,$0.33,$476.85,"14 point I/O extension module for Connected System Controller.
Inputs: (8) Universal inputs.
Outputs: (6) Digital 24VAC Triac outputs with HOA switches.",,c:\work\Cutsheets,{}
99443.0,CDIY-16DI-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$895.00,$0.33,$295.35,"16 point input extension module for Connected System Controller.
Inputs: (16) Digital inputs.",,c:\work\Cutsheets,{}
99444.0,CDIY-6UO-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$660.00,$0.33,$217.80,"6 point I/O extension module for Connected System Controller.
Inputs: None.
Outputs: (6) Universal outputs.",,c:\work\Cutsheets,{}
99445.0,CDIY-6UOHOA-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$920.00,$0.33,$303.60,"6 point I/O extension module for Connected System Controller.
Inputs: None.
Outputs: (6) Universal outputs with HOA switches and potentiometers.",,c:\work\Cutsheets,{}
99446.0,CDIY-8DOR-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$920.00,$0.33,$303.60,"8 point output extension module for Connected System Controller.
Outputs: (8) Digital Form-C relay outputs.",,c:\work\Cutsheets,{'relay': True}
99447.0,CDIY-8DORHOA-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1185.00,$0.33,$391.05,"8 point output extension module for Connected System Controller.
Outputs: (8) Digital Form-C relay outputs with HOA switches.",,c:\work\Cutsheets,{'relay': True}
99448.0,CDIY-RS485-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1140.00,$0.33,$376.20,Communication module with (2) RS-485 ports for ECLYPSE Connected System Controller. Supports Modbus RTU and BACnet MS/TP.,,C:\Work\CutSheets\ECY Comm_SP.pdf,{}
99449.0,CDIY-NLINT-01,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$2680.00,$0.33,$884.40,Communication module with (3) nLight ports for ECLYPSE Connected System Controller. Supports up to 300 nLight Devices. Compatible only with the ECY-S1000E-48-NL Server model.,,c:\work\Cutsheets,{}
99450.0,CDIY-PS24-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$187.50,$0.33,$61.88,24VAC/VDC power supply module for Connected System Controller,,c:\work\Cutsheets,{'power': True}
99451.0,CDIY-PS100240-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$202.50,$0.33,$66.83,100 to 240VAC power supply module for Connected System Controller,,c:\work\Cutsheets,{'power': True}
99452.0,07CBL-ECLYPSE6HD1590,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$112.50,$0.33,$37.13,6' cable for Connected System Controller multiple-row panel installations with HD15 connectors,,c:\work\Cutsheets,{}
99453.0,07CON-9920441284,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$2.25,$0.33,$0.74,"Terminal, 2 pole for ECY-PS24 power supply",,c:\work\Cutsheets,{'power': True}
99454.0,07CON-9920541284,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$2.25,$0.33,$0.74,"Terminal, 3 pole for Connected System Controller RS-485 network",,c:\work\Cutsheets,{}
99455.0,SDIY-UPG1648-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$790.00,$0.33,$260.70,License upgrade for Connected System Controller. Upgrades from ECY-S1000-16 to ECY-S1000-48.,,c:\work\Cutsheets,{}
99456.0,SDIY-UPG1648MS-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1720.00,$0.33,$567.60,License upgrade for Connected System Controller. Upgrades from ECY-S1000-16 to ECY-S1000-48MS.,,c:\work\Cutsheets,{}
99457.0,SDIY-UPG16320-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$3125.00,$0.33,$1031.25,License upgrade for Connected System Controller. Upgrades from ECY-S1000-16 to ECY-S1000-320.,,c:\work\Cutsheets,{}
99458.0,SDIY-UPG2828MS-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$940.00,$0.33,$310.20,License upgrade for Connected System Controller. Upgrades from ECY-S1000-28 to ECY-S1000-28-MS.,,c:\work\Cutsheets,{}
99459.0,SDIY-UPG2848-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$790.00,$0.33,$260.70,License upgrade for Connected System Controller. Upgrades from ECY-S1000-28 to ECY-S1000-48.,,c:\work\Cutsheets,{}
99460.0,SDIY-UPG2848MS-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1720.00,$0.33,$567.60,License upgrade for Connected System Controller. Upgrades from ECY-S1000-28 to ECY-S1000-48-MS.,,c:\work\Cutsheets,{}
99461.0,SDIY-UPG28320-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$3125.00,$0.33,$1031.25,License upgrade for Connected System Controller. Upgrades from ECY-S1000-28 to ECY-S1000.,,c:\work\Cutsheets,{}
99462.0,SDIY-UPG28MS48MS-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$790.00,$0.33,$260.70,License upgrade for Connected System Controller. Upgrades from ECY-S1000-28-MS to ECY-S1000-48-MS.,,c:\work\Cutsheets,{}
99463.0,SDIY-UPG28MS320-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$2190.00,$0.33,$722.70,License upgrade for Connected System Controller. Upgrades from ECY-S1000-28-MS to ECY-S1000.,,c:\work\Cutsheets,{}
99464.0,SDIY-UPG48320-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$2345.00,$0.33,$773.85,License upgrade for Connected System Controller. Upgrades from ECY-S1000-48 to ECY-S1000-320.,,c:\work\Cutsheets,{}
99465.0,SDIY-UPG4848MS-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$940.00,$0.33,$310.20,License upgrade for Connected System Controller. Upgrades from ECY-S1000-48 to ECY-S1000-48MS.,,c:\work\Cutsheets,{}
99466.0,SDIY-UPG48MS320-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1410.00,$0.33,$465.30,License upgrade for Connected System Controller. Upgrades from ECY-S1000-48MS to ECY-S1000-320.,,c:\work\Cutsheets,{}
99467.0,SDIY-UPGENVY-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$940.00,$0.33,$310.20,"License upgrade for Connected System Controller. Adds ENVYSION Studio to the ECLYPSE control, automation and connectivity server.",,c:\work\Cutsheets,{}
99468.0,PDIDI-WIFIADP-01,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$220.00,$0.33,$72.60,Wi-Fi Adapter for Connected System Controller,,c:\work\Cutsheets,{}
99469.0,PDIDI-ENOC902ADP-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$345.00,$0.33,$113.85,Open-to-Wireless EnOcean Wireless Adapter (902 MHz) for ECLYPSE Connected Controllers,,c:\work\Cutsheets,{}
99470.0,MDI-PLANTDEMOBOX-XXF01,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$6850.00,$0.33,$2260.50,"Central Plant Demo Box with ECLYPSE Connected System Controller, Wi-Fi Adapter, and HORYZON-C10 touchscreen. Controller has embedded ENVYSION in English and in Fahrenheit, and a pre-loaded project has been uploaded for demo purposes.",,c:\work\Cutsheets,{}
99471.0,CB-W244P-1446YLB,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$335.00,$0.33,$110.55,"Cat 5e, FT4 yellow jacket cable box (1000ft; 305m)",,c:\work\Cutsheets,{}
99472.0,CB-W244P-2175YEL,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$705.00,$0.33,$232.65,Cat 5e FT6 plenum yellow jacket cable box (1000ft; 305m),,c:\work\Cutsheets,{}
99473.0,CB-W5506E,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$200.00,$0.33,$66.00,3 prong RJ45 connector bag (50 connectors),,c:\work\Cutsheets,{}
99474.0,PWIBO-TLSCREW04-00,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$205.00,$0.33,$67.65,0.4Nm (3.54 in. lbf) Torque Limiting Screwdriver,,c:\work\Cutsheets,{}
99475.0,07CON-2532002530,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1.65,$0.33,$0.54,"Plugin terminal connector, 2 pole for new VAV controllers",,c:\work\Cutsheets,{}
99476.0,07CON-2532003530,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$2.15,$0.33,$0.71,"Plugin terminal connector, 3 pole for new VAV controllers",,c:\work\Cutsheets,{}
99477.0,07CON-2532004530,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$2.65,$0.33,$0.87,"Plugin terminal connector, 4 pole for new VAV controllers",,c:\work\Cutsheets,{}
99478.0,07CON-2532006530,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$4.10,$0.33,$1.35,"Plugin terminal connector, 6 pole for new VAV controllers",,c:\work\Cutsheets,{}
99479.0,SXXOP-PRECONFIG,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$5.00,$0.33,$1.65,VEXX Factory Download Unitary Fee.,,c:\work\Cutsheets,{}
99480.0,AXX-ENVYPS,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1.00,$0.33,$0.33,Professional Services contract for development of ENVYSION graphics. Contact your Distech Controls Sales Representative for all inquiries.,,c:\work\Cutsheets,{}
99481.0,TDI-VGFXXX-V6002,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1750.00,$0.33,$577.50,Virtual Training Lead by an Instructor in the comfort of your own home/space. Certification Program for Distech Controls' Applications and controller series. Two session daily (AM/PM) for 5 days with labs. Exam and Certification,,c:\work\Cutsheets,{}
99482.0,TDI-GFXPRI-VT6002,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1.00,$0.33,$0.33,Closed virtual live training with direct customer's employees and/or clients. Virtual Training Lead by an Instructor in the comfort of your own home/space. Certification Program for Distech Controls' Applications and controller series. Two session daily (,,c:\work\Cutsheets,{}
99483.0,TDI-GFXXXX-6001,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$2365.00,$0.33,$780.45,Complete Certification Program for Distech Controls' Applications and controller series.  5-day in-class technical training #6001 on EC-gfxProgram (Graphical Programming Interface) for programmable controllers. ,,c:\work\Cutsheets,{}
99484.0,TDI-ONSITEXXXXX,DISTECH,ACTIVE LOGIX,DISTECH,ECLYPSE,$1.00,$0.33,$0.33,Call for quote,,c:\work\Cutsheets,{}
99485.0,BA/NO2-D-BB,BAPI,BAPI,NO2,DUCT,$50.00,$1.00,$50.00,Duct NO2,,C:\Work\CutSheets\NO2_Duct_Rough_NoPrice-v17.pdf,{}
99487.0,TF142,KELE,KELE,TEMPERATURE,LOW LIMIT,$50.00,$1.00,$50.00,LOW LIMIT,,"C:\Work\CutSheets\TSA, TF142 Catalog Page.pdf","{'sensor': True, 'temp': True}"
99488.0,EXISTING,,ALPS,MISC,MISC,$50.00,$1.00,$50.00,,,,{}
99489.0,ECHO POD,FLOWLINE,KELE,MISC SENSORS,WATER LEVEL,$50.00,$1.00,$50.00,WATER LEVEL SENSOR,,C:\Work\CutSheets\EchoPod_DL14_Data_Sheet.pdf,"{'sensor': True, 'temp': True}"
99490.0,685A09,PCB,KELE,FSS,STANDARD_PARTS,$50.00,$1.00,$50.00,TOWER VIBRATION SWITCH,,C:\Work\CutSheets\VibrationSw.pdf,{}
99491.0,BY OTHERS,,ALPS,MISC,MISC,$50.00,$1.00,$50.00,,,,{}
96542.0,-,-,-,ACTUATOR,BY OTHERS,$50.00,$1.00,$50.00,EXISTING ACTUATOR,,,{}
96543.0,LMB-24-SR,BELIMO,VARIES,ACTUATOR,MODULATING,$50.00,$1.00,$50.00,,C:\Work\CutSheets\lmb-x-24srt.PDF,C:\Work\CutSheets\lmb-x-24srt.PDF,{}
96546.0,NFB24-MFT,BELIMO,CONTROL STOP,ACTUATOR,MODULATING,$252.68,$1.00,$252.68,,C:\Work\CutSheets\belimo_NFB24-MFT_datasheet_en-us.pdf,C:\Work\CutSheets\belimo_NFB24-MFT_datasheet_en-us.pdf,{}
96550.0,TR24-SR,BELIMO,VARIES,ACTUATOR,MODULATING,$50.00,$1.00,$50.00,,C:\Work\CutSheets\belimo_TR24-SR_US_datasheet_en-us.pdf,C:\Work\CutSheets\belimo_TR24-SR_US_datasheet_en-us.pdf,{}
96552.0,ECB-VAV-S,DISTECH,Active Logix,DISTECH,Controller,$50.00,$1.00,$50.00,,C:\Work\CutSheets\ECB-VAVS_SP.pdf,C:\Work\CutSheets\ECB-VAVS_SP.pdf,{}
96561.0,GTX116-P+,EBTRON,VARIES,FLOW,AIRFLOW STATION,$50.00,$1.00,$50.00,,C:\Work\CutSheets\Ebtron_Overview.pdf,C:\Work\CutSheets\Ebtron_Overview.pdf,{}
96563.0,NFB24-SR-S,BELIMO,BELIMO,ACTUATOR,MODULATING,$50.00,$1.00,$50.00,,,C:\Work\CutSheets\belimo_NFB24-SR_datasheet_en-us.pdf,{}
96438.0,NC-8010,TRIDIUM,ACTIVE LOGIX,CONTROLLER,JACE,$932.64,$1.00,$932.64,"JACE 8000 Controller, microSD card, 2 10/100 Mb Ethernet ports, 2 RS-485 serial ports.  Licensed for 10 Device/500 Point Limit. Includes standard open drivers.",,C:\Work\CutSheets\JACE 8000 data sheet (1).pdf,"{'controller': True, 'point': True}"
